video,video_frame,global_frame,track_id,logical_track_id,cls_id,class_name,detected_cls_id,voted_cls_id,direction,delta,count_after,center_x,center_y,conf,stitched,stitch_gap_frames,event_reason,recovery_mode,occupancy_token_id,recovered_from_logical_id,recovery_score,recovery_track_class_id,recovery_class_match
output.mp4,42222,42222,938,364,0,Bactrocera dorsalis,0,0,enter,1,21,1259.6,828.47,0.9331,0,0,tracked_enter,,65,,,,
output.mp4,42719,42719,933,360,0,Bactrocera dorsalis,0,0,enter,1,22,1315.35,717.34,0.9312,0,0,tracked_enter,,66,,,,
output.mp4,43699,43699,971,379,0,Bactrocera dorsalis,0,0,enter,1,23,1316.1,710.3,0.9238,0,0,tracked_enter,,67,,,,
output.mp4,44467,44467,977,382,0,Bactrocera dorsalis,0,0,enter,1,24,1312.21,750.52,0.9189,0,0,tracked_enter,,68,,,,
output.mp4,45247,45247,992,387,0,Bactrocera dorsalis,0,0,enter,1,25,1305.66,688.78,0.9316,0,0,tracked_enter,,69,,,,
output.mp4,45548,45548,993,388,0,Bactrocera dorsalis,0,0,enter,1,26,1296.97,795.58,0.937,0,0,tracked_enter,,70,,,,
output.mp4,45705,45705,999,390,0,Bactrocera dorsalis,0,0,enter,1,27,1231.18,846.47,0.9263,0,0,tracked_enter,,71,,,,
output.mp4,45713,45713,993,388,0,Bactrocera dorsalis,0,0,exit,-1,26,1331.26,647.87,0.9316,0,0,tracked_exit,,70,388,,,
output.mp4,45773,45773,999,390,0,Bactrocera dorsalis,0,0,exit,-1,25,1212.32,886.61,0.9136,0,0,tracked_exit,,71,390,,,
output.mp4,46770,46770,1011,398,0,Bactrocera dorsalis,0,0,enter,1,26,1225.17,598.97,0.9438,0,0,tracked_enter,,72,,,,
output.mp4,46836,46836,1011,398,0,Bactrocera dorsalis,0,0,exit,-1,25,1032.18,657.66,0.9375,0,0,tracked_exit,,72,398,,,
output.mp4,46927,46927,1011,398,0,Bactrocera dorsalis,0,0,enter,1,26,1053.22,728.34,0.9365,0,0,tracked_enter,,73,,,,
output.mp4,47139,47139,1013,400,0,Bactrocera dorsalis,0,0,enter,1,27,1286.81,810.87,0.9385,0,0,tracked_enter,,74,,,,
output.mp4,47228,47228,1013,400,0,Bactrocera dorsalis,0,0,exit,-1,26,1200.27,555.14,0.9409,0,0,tracked_exit,,74,400,,,
output.mp4,49300,49300,1039,412,0,Bactrocera dorsalis,0,0,enter,1,27,1315.43,704.0,0.9336,0,0,tracked_enter,,75,,,,
output.mp4,49543,49543,1039,412,0,Bactrocera dorsalis,0,0,exit,-1,26,1194.87,558.55,0.9282,0,0,tracked_exit,,75,412,,,
output.mp4,49996,49996,1039,412,0,Bactrocera dorsalis,0,0,enter,1,27,1199.23,856.63,0.9268,0,0,tracked_enter,,76,,,,
output.mp4,50079,50079,991,386,0,Bactrocera dorsalis,0,0,enter,1,28,1290.95,805.98,0.9429,0,0,tracked_enter,,77,,,,
output.mp4,50081,50081,1039,412,0,Bactrocera dorsalis,0,0,exit,-1,27,1168.67,556.11,0.9316,0,0,tracked_exit,,76,412,,,
output.mp4,50483,50483,1055,418,0,Bactrocera dorsalis,0,0,enter,1,28,1207.5,591.63,0.9453,0,0,tracked_enter,,78,,,,
output.mp4,50562,50562,1055,418,0,Bactrocera dorsalis,0,0,exit,-1,27,1205.05,559.71,0.9355,0,0,tracked_exit,,78,418,,,
output.mp4,50725,50725,991,386,0,Bactrocera dorsalis,0,0,exit,-1,26,1022.72,768.2,0.9512,0,0,tracked_exit,,77,386,,,
output.mp4,50758,50758,1055,418,0,Bactrocera dorsalis,0,0,enter,1,27,1160.52,591.32,0.9321,0,0,tracked_enter,,79,,,,
output.mp4,52656,52656,991,386,0,Bactrocera dorsalis,0,0,enter,1,28,1055.05,687.84,0.875,0,0,tracked_enter,,80,,,,
output.mp4,54717,54717,1094,438,0,Bactrocera dorsalis,0,0,enter,1,29,1302.28,662.62,0.9453,0,0,tracked_enter,,81,,,,
output.mp4,54842,54842,1094,438,0,Bactrocera dorsalis,0,0,exit,-1,28,1201.11,555.85,0.9248,0,0,tracked_exit,,81,438,,,
output.mp4,55677,55677,1101,442,0,Bactrocera dorsalis,0,0,enter,1,29,1104.86,831.77,0.9336,0,0,tracked_enter,,82,,,,
output.mp4,58877,58877,1132,456,0,Bactrocera dorsalis,0,0,enter,1,30,1317.94,710.37,0.9365,0,0,tracked_enter,,83,,,,
output.mp4,62253,62253,1145,466,0,Bactrocera dorsalis,0,0,enter,1,31,1216.97,853.74,0.9419,0,0,tracked_enter,,84,,,,
output.mp4,62270,62270,1145,466,0,Bactrocera dorsalis,0,0,exit,-1,30,1070.7,848.33,0.9341,0,0,tracked_exit,,84,466,,,
output.mp4,62963,62963,1149,468,0,Bactrocera dorsalis,0,0,enter,1,31,1318.04,733.84,0.9473,0,0,tracked_enter,,85,,,,
output.mp4,63127,63127,1154,469,0,Bactrocera dorsalis,0,0,enter,1,32,1182.32,590.11,0.9189,0,0,tracked_enter,,86,,,,
output.mp4,63685,63685,1161,474,0,Bactrocera dorsalis,0,0,enter,1,33,1306.94,765.56,0.9419,0,0,tracked_enter,,87,,,,
output.mp4,63732,63732,1154,469,0,Bactrocera dorsalis,0,0,exit,-1,32,1019.04,715.54,0.939,0,0,tracked_exit,,86,469,,,
output.mp4,63994,63994,1154,469,0,Bactrocera dorsalis,0,0,enter,1,33,1051.99,751.67,0.916,0,0,tracked_enter,,88,,,,
output.mp4,64588,64588,1172,483,0,Bactrocera dorsalis,0,0,enter,1,34,1269.74,826.05,0.9287,0,0,tracked_enter,,89,,,,
output.mp4,65236,65236,1187,494,0,Bactrocera dorsalis,0,0,enter,1,35,1135.47,602.41,0.9355,0,0,tracked_enter,,90,,,,
output.mp4,65361,65361,1192,496,0,Bactrocera dorsalis,0,0,enter,1,36,1312.69,715.13,0.9487,0,0,tracked_enter,,91,,,,
output.mp4,65373,65373,1187,494,0,Bactrocera dorsalis,0,0,exit,-1,35,1232.72,883.39,0.9639,0,0,tracked_exit,,90,494,,,
output.mp4,65507,65507,1192,496,0,Bactrocera dorsalis,0,0,exit,-1,34,1031.97,798.59,0.939,0,0,tracked_exit,,91,496,,,
output.mp4,65649,65649,1183,491,0,Bactrocera dorsalis,0,0,enter,1,35,1261.42,831.88,0.9404,0,0,tracked_enter,,92,,,,
output.mp4,65675,65675,1188,495,0,Bactrocera dorsalis,0,0,enter,1,36,1311.68,687.3,0.9497,0,0,tracked_enter,,93,,,,
output.mp4,66095,66095,1201,500,0,Bactrocera dorsalis,0,0,enter,1,37,1108.57,835.82,0.9341,0,0,tracked_enter,,94,,,,
output.mp4,66180,66180,1188,495,0,Bactrocera dorsalis,0,0,exit,-1,36,1266.91,869.71,0.9385,0,0,tracked_exit,,93,495,,,
output.mp4,66351,66351,1193,497,0,Bactrocera dorsalis,0,0,enter,1,37,1066.13,666.41,0.8887,0,0,tracked_enter,,95,,,,
output.mp4,67062,67062,1210,503,0,Bactrocera dorsalis,0,0,enter,1,38,1291.45,805.36,0.937,0,0,tracked_enter,,96,,,,
output.mp4,67156,67156,1210,503,0,Bactrocera dorsalis,0,0,exit,-1,37,1021.38,764.06,0.9048,0,0,tracked_exit,,96,503,,,
output.mp4,67236,67236,1210,503,0,Bactrocera dorsalis,0,0,enter,1,38,1115.23,609.78,0.9292,0,0,tracked_enter,,97,,,,
output.mp4,67441,67441,1208,502,0,Bactrocera dorsalis,0,0,enter,1,39,1289.46,800.49,0.9443,0,0,tracked_enter,,98,,,,
output.mp4,67456,67456,1220,508,0,Bactrocera dorsalis,0,0,enter,1,40,1302.42,669.82,0.938,0,0,tracked_enter,,99,,,,
output.mp4,67462,67462,1208,502,0,Bactrocera dorsalis,0,0,exit,-1,39,1263.64,871.18,0.9209,0,0,tracked_exit,,98,502,,,
output.mp4,67483,67483,1220,508,0,Bactrocera dorsalis,0,0,exit,-1,38,1146.31,562.66,0.9512,0,0,tracked_exit,,99,508,,,
output.mp4,67603,67603,1215,507,0,Bactrocera dorsalis,0,0,enter,1,39,1292.5,645.78,0.9614,0,0,tracked_enter,,100,,,,
output.mp4,67651,67651,1212,505,0,Bactrocera dorsalis,0,0,exit,-1,38,1019.03,745.99,0.9185,0,0,recovered_exit,inner_start,68,382,0.9244464063574511,0,1
output.mp4,67739,67739,1215,507,0,Bactrocera dorsalis,0,0,exit,-1,37,1063.4,611.19,0.9287,0,0,tracked_exit,,100,507,,,
output.mp4,67839,67839,1212,505,0,Bactrocera dorsalis,0,0,enter,1,38,1050.51,731.9,0.8501,0,0,tracked_enter,,101,,,,
output.mp4,67877,67877,1215,507,0,Bactrocera dorsalis,0,0,enter,1,39,1073.2,647.23,0.8896,0,0,tracked_enter,,102,,,,
output.mp4,69465,69465,1261,521,0,Bactrocera dorsalis,0,0,enter,1,40,1088.34,816.26,0.9292,0,0,tracked_enter,,103,,,,
output.mp4,71602,71602,1273,525,0,Bactrocera dorsalis,0,0,enter,1,41,1195.87,852.34,0.9468,0,0,tracked_enter,,104,,,,
