video,video_frame,global_frame,track_id,cls_id,class_name,direction,delta,count_after,center_x,center_y,conf
16-20-44.mp4_fixed.mp4,79505,79505,900,0,Bactrocera dorsalis,enter,1,46,1085.99,611.48,0.9468
16-20-44.mp4_fixed.mp4,79537,79537,914,0,Bactrocera dorsalis,exit,-1,45,1120.3,861.79,0.9321
16-20-44.mp4_fixed.mp4,79552,79552,900,0,Bactrocera dorsalis,exit,-1,44,1037.57,684.03,0.9434
16-20-44.mp4_fixed.mp4,79671,79671,914,0,Bactrocera dorsalis,enter,1,45,1096.03,602.62,0.9175
16-20-44.mp4_fixed.mp4,79675,79675,900,0,Bactrocera dorsalis,enter,1,46,1115.64,856.29,0.9438
16-20-44.mp4_fixed.mp4,79719,79719,914,0,Bactrocera dorsalis,exit,-1,45,1046.05,657.76,0.9282
16-20-44.mp4_fixed.mp4,79855,79855,914,0,Bactrocera dorsalis,enter,1,46,1054.26,649.95,0.8599
16-20-44.mp4_fixed.mp4,90358,90358,923,0,Bactrocera dorsalis,enter,1,47,1322.33,755.25,0.9424
16-20-44.mp4_fixed.mp4,90393,90393,923,0,Bactrocera dorsalis,exit,-1,46,1074.03,836.33,0.936
16-20-44.mp4_fixed.mp4,90694,90694,923,0,Bactrocera dorsalis,enter,1,47,1063.74,636.56,0.9355
16-20-44.mp4_fixed.mp4,92964,92964,924,0,Bactrocera dorsalis,enter,1,48,1328.37,690.21,0.9453
16-20-44.mp4_fixed.mp4,94960,94960,925,0,Bactrocera dorsalis,enter,1,49,1271.98,607.43,0.9487
16-20-44.mp4_fixed.mp4,95093,95093,924,0,Bactrocera dorsalis,exit,-1,48,1039.38,680.36,0.9136
16-20-44.mp4_fixed.mp4,95131,95131,925,0,Bactrocera dorsalis,exit,-1,47,1096.25,849.63,0.9224
16-20-44.mp4_fixed.mp4,95257,95257,924,0,Bactrocera dorsalis,enter,1,48,1051.42,655.2,0.9351
16-20-44.mp4_fixed.mp4,95396,95396,925,0,Bactrocera dorsalis,enter,1,49,1035.61,707.51,0.916
16-20-44.mp4_fixed.mp4,95408,95408,924,0,Bactrocera dorsalis,exit,-1,48,1142.06,578.85,0.938
16-20-44.mp4_fixed.mp4,95452,95452,924,0,Bactrocera dorsalis,enter,1,49,1056.73,654.67,0.9194
16-20-44.mp4_fixed.mp4,95453,95453,924,0,Bactrocera dorsalis,exit,-1,48,1055.97,645.8,0.9316
16-20-44.mp4_fixed.mp4,95487,95487,924,0,Bactrocera dorsalis,enter,1,49,1057.54,644.26,0.9287
16-20-44.mp4_fixed.mp4,95576,95576,925,0,Bactrocera dorsalis,exit,-1,48,1048.18,791.09,0.9248
16-20-44.mp4_fixed.mp4,95677,95677,925,0,Bactrocera dorsalis,enter,1,49,1034.65,735.2,0.9038
16-20-44.mp4_fixed.mp4,95689,95689,929,0,Bactrocera dorsalis,exit,-1,48,1069.77,622.46,0.939
16-20-44.mp4_fixed.mp4,95831,95831,929,0,Bactrocera dorsalis,enter,1,49,1202.85,867.29,0.9365
16-20-44.mp4_fixed.mp4,95999,95999,929,0,Bactrocera dorsalis,exit,-1,48,1217.36,573.57,0.9487
16-20-44.mp4_fixed.mp4,96033,96033,929,0,Bactrocera dorsalis,enter,1,49,1163.4,575.54,0.9487
16-20-44.mp4_fixed.mp4,96053,96053,929,0,Bactrocera dorsalis,exit,-1,48,1163.26,575.1,0.9365
16-20-44.mp4_fixed.mp4,96103,96103,925,0,Bactrocera dorsalis,exit,-1,47,1145.91,575.76,0.9243
16-20-44.mp4_fixed.mp4,96128,96128,929,0,Bactrocera dorsalis,enter,1,48,1040.26,763.82,0.9346
16-20-44.mp4_fixed.mp4,96298,96298,929,0,Bactrocera dorsalis,exit,-1,47,1150.3,570.04,0.9355
16-20-44.mp4_fixed.mp4,97361,97361,937,0,Bactrocera dorsalis,enter,1,48,1293.57,635.98,0.9399
16-20-44.mp4_fixed.mp4,100817,100817,940,0,Bactrocera dorsalis,enter,1,49,1139.24,580.98,0.9414
16-20-44.mp4_fixed.mp4,103714,103714,943,0,Bactrocera dorsalis,enter,1,50,1319.78,762.07,0.936
16-20-44.mp4_fixed.mp4,103754,103754,943,0,Bactrocera dorsalis,exit,-1,49,1309.85,813.69,0.9531
16-20-44.mp4_fixed.mp4,103834,103834,946,0,Bactrocera dorsalis,enter,1,50,1197.26,861.53,0.9419
16-20-44.mp4_fixed.mp4,104776,104776,942,0,Bactrocera dorsalis,enter,1,51,1105.63,600.55,0.9399
16-20-44.mp4_fixed.mp4,104809,104809,942,0,Bactrocera dorsalis,exit,-1,50,1113.64,588.3,0.8447
16-20-44.mp4_fixed.mp4,104810,104810,942,0,Bactrocera dorsalis,enter,1,51,1130.01,585.0,0.9253
16-20-44.mp4_fixed.mp4,106420,106420,954,0,Bactrocera dorsalis,enter,1,52,1066.57,630.91,0.9272
16-20-44.mp4_fixed.mp4,106421,106421,954,0,Bactrocera dorsalis,exit,-1,51,1066.85,630.05,0.9292
16-20-44.mp4_fixed.mp4,106424,106424,954,0,Bactrocera dorsalis,enter,1,52,1071.19,627.22,0.9321
16-20-44.mp4_fixed.mp4,106431,106431,954,0,Bactrocera dorsalis,exit,-1,51,1069.61,624.39,0.9204
16-20-44.mp4_fixed.mp4,106439,106439,954,0,Bactrocera dorsalis,enter,1,52,1078.3,618.62,0.939
16-20-44.mp4_fixed.mp4,109498,109498,980,0,Bactrocera dorsalis,enter,1,53,1048.1,777.39,0.9365
16-20-44.mp4_fixed.mp4,111361,111361,985,0,Bactrocera dorsalis,enter,1,54,1100.61,845.87,0.9551
16-20-44.mp4_fixed.mp4,111366,111366,981,0,Bactrocera dorsalis,exit,-1,53,1274.06,600.86,0.9443
16-20-44.mp4_fixed.mp4,111495,111495,984,0,Bactrocera dorsalis,enter,1,54,1204.51,869.93,0.918
16-20-44.mp4_fixed.mp4,111550,111550,983,0,Bactrocera dorsalis,enter,1,55,1188.96,871.67,0.9429
16-20-44.mp4_fixed.mp4,111667,111667,984,0,Bactrocera dorsalis,exit,-1,54,1189.69,572.48,0.9321
16-20-44.mp4_fixed.mp4,111695,111695,984,0,Bactrocera dorsalis,enter,1,55,1151.83,577.98,0.9272
16-20-44.mp4_fixed.mp4,111769,111769,984,0,Bactrocera dorsalis,exit,-1,54,1055.17,643.48,0.9468
16-20-44.mp4_fixed.mp4,111878,111878,984,0,Bactrocera dorsalis,enter,1,55,1039.72,683.01,0.9111
16-20-44.mp4_fixed.mp4,111879,111879,984,0,Bactrocera dorsalis,exit,-1,54,1039.77,682.7,0.9116
16-20-44.mp4_fixed.mp4,111887,111887,984,0,Bactrocera dorsalis,enter,1,55,1041.86,680.9,0.9214
16-20-44.mp4_fixed.mp4,112015,112015,984,0,Bactrocera dorsalis,exit,-1,54,1037.64,689.01,0.9404
16-20-44.mp4_fixed.mp4,112183,112183,990,0,Bactrocera dorsalis,enter,1,55,1042.08,766.77,0.9365
16-20-44.mp4_fixed.mp4,112221,112221,990,0,Bactrocera dorsalis,exit,-1,54,1105.17,853.99,0.9453
16-20-44.mp4_fixed.mp4,112230,112230,990,0,Bactrocera dorsalis,enter,1,55,1198.07,871.37,0.9482
16-20-44.mp4_fixed.mp4,112363,112363,981,0,Bactrocera dorsalis,enter,1,56,1139.75,582.05,0.9336
16-20-44.mp4_fixed.mp4,112489,112489,995,0,Bactrocera dorsalis,enter,1,57,1065.4,640.35,0.9116
16-20-44.mp4_fixed.mp4,112576,112576,985,0,Bactrocera dorsalis,exit,-1,56,1034.9,753.57,0.9365
16-20-44.mp4_fixed.mp4,112620,112620,985,0,Bactrocera dorsalis,enter,1,57,1063.54,634.93,0.9419
16-20-44.mp4_fixed.mp4,112706,112706,985,0,Bactrocera dorsalis,exit,-1,56,1080.17,615.49,0.9429
16-20-44.mp4_fixed.mp4,112726,112726,983,0,Bactrocera dorsalis,exit,-1,55,1043.28,779.16,0.9326
16-20-44.mp4_fixed.mp4,112779,112779,995,0,Bactrocera dorsalis,exit,-1,54,1134.57,866.39,0.9448
16-20-44.mp4_fixed.mp4,112786,112786,983,0,Bactrocera dorsalis,enter,1,55,1039.28,747.21,0.8999
16-20-44.mp4_fixed.mp4,112789,112789,985,0,Bactrocera dorsalis,enter,1,56,1061.72,637.38,0.9238
16-20-44.mp4_fixed.mp4,112798,112798,983,0,Bactrocera dorsalis,exit,-1,55,1034.07,735.83,0.749
16-20-44.mp4_fixed.mp4,112804,112804,983,0,Bactrocera dorsalis,enter,1,56,1038.28,746.3,0.8911
16-20-44.mp4_fixed.mp4,112829,112829,985,0,Bactrocera dorsalis,exit,-1,55,1047.45,658.31,0.9414
16-20-44.mp4_fixed.mp4,112884,112884,995,0,Bactrocera dorsalis,enter,1,56,1134.57,865.08,0.9385
16-20-44.mp4_fixed.mp4,112899,112899,985,0,Bactrocera dorsalis,enter,1,57,1081.76,824.91,0.936
16-20-44.mp4_fixed.mp4,112955,112955,995,0,Bactrocera dorsalis,exit,-1,56,1238.66,576.7,0.9478
16-20-44.mp4_fixed.mp4,113240,113240,1002,0,Bactrocera dorsalis,enter,1,57,1083.29,615.35,0.9253
16-20-44.mp4_fixed.mp4,113506,113506,1004,0,Bactrocera dorsalis,enter,1,58,1088.37,837.06,0.9351
16-20-44.mp4_fixed.mp4,113521,113521,1004,0,Bactrocera dorsalis,exit,-1,57,1103.27,864.4,0.9424
16-20-44.mp4_fixed.mp4,113604,113604,1004,0,Bactrocera dorsalis,enter,1,58,1163.37,868.86,0.9429
16-20-44.mp4_fixed.mp4,114100,114100,1011,0,Bactrocera dorsalis,enter,1,59,1087.93,838.73,0.9526
16-20-44.mp4_fixed.mp4,114201,114201,1012,0,Bactrocera dorsalis,enter,1,60,1175.78,870.03,0.9375
16-20-44.mp4_fixed.mp4,114210,114210,1012,0,Bactrocera dorsalis,exit,-1,59,1277.82,842.07,0.9331
16-20-44.mp4_fixed.mp4,114214,114214,1012,0,Bactrocera dorsalis,enter,1,60,1312.76,799.67,0.9282
16-20-44.mp4_fixed.mp4,114228,114228,1012,0,Bactrocera dorsalis,exit,-1,59,1340.65,712.27,0.9443
16-20-44.mp4_fixed.mp4,114228,114228,1011,0,Bactrocera dorsalis,exit,-1,58,1117.05,589.4,0.9502
16-20-44.mp4_fixed.mp4,114239,114239,1012,0,Bactrocera dorsalis,enter,1,59,1317.55,657.5,0.9424
16-20-44.mp4_fixed.mp4,114263,114263,1011,0,Bactrocera dorsalis,enter,1,60,1133.6,584.48,0.9404
16-20-44.mp4_fixed.mp4,114272,114272,1011,0,Bactrocera dorsalis,exit,-1,59,1160.67,571.26,0.9448
16-20-44.mp4_fixed.mp4,114291,114291,1011,0,Bactrocera dorsalis,enter,1,60,1205.12,576.93,0.4551
16-20-44.mp4_fixed.mp4,114426,114426,1012,0,Bactrocera dorsalis,exit,-1,59,1189.79,881.74,0.9185
16-20-44.mp4_fixed.mp4,114446,114446,1012,0,Bactrocera dorsalis,enter,1,60,1256.84,852.03,0.9434
16-20-44.mp4_fixed.mp4,115671,115671,1017,0,Bactrocera dorsalis,enter,1,61,1155.5,870.92,0.9185
16-20-44.mp4_fixed.mp4,115999,115999,1017,0,Bactrocera dorsalis,exit,-1,60,1285.16,609.59,0.9487
16-20-44.mp4_fixed.mp4,116580,116580,1029,0,Bactrocera dorsalis,enter,1,61,1154.13,867.99,0.9331
16-20-44.mp4_fixed.mp4,116597,116597,1026,0,Bactrocera dorsalis,exit,-1,60,1046.26,662.45,0.9409
16-20-44.mp4_fixed.mp4,116714,116714,1026,0,Bactrocera dorsalis,enter,1,61,1044.19,771.6,0.9438
16-20-44.mp4_fixed.mp4,117046,117046,1026,0,Bactrocera dorsalis,exit,-1,60,1128.02,583.09,0.9424
16-20-44.mp4_fixed.mp4,117240,117240,1026,0,Bactrocera dorsalis,enter,1,61,1145.86,867.45,0.5176
16-20-44.mp4_fixed.mp4,118030,118030,1038,0,Bactrocera dorsalis,enter,1,62,1069.97,628.84,0.9243
16-20-44.mp4_fixed.mp4,119416,119416,1041,0,Bactrocera dorsalis,enter,1,63,1045.75,774.67,0.9341
16-20-44.mp4_fixed.mp4,119474,119474,1041,0,Bactrocera dorsalis,exit,-1,62,1077.22,835.56,0.9424
16-20-44.mp4_fixed.mp4,119495,119495,1040,0,Bactrocera dorsalis,enter,1,63,1082.87,614.12,0.9097
16-20-44.mp4_fixed.mp4,119606,119606,1041,0,Bactrocera dorsalis,enter,1,64,1163.32,872.47,0.9473
16-20-44.mp4_fixed.mp4,119701,119701,1044,0,Bactrocera dorsalis,enter,1,65,1035.84,732.99,0.8999
16-20-44.mp4_fixed.mp4,119724,119724,1044,0,Bactrocera dorsalis,exit,-1,64,1034.5,706.05,0.915
16-20-44.mp4_fixed.mp4,119793,119793,1044,0,Bactrocera dorsalis,enter,1,65,1057.11,647.5,0.9307
16-20-44.mp4_fixed.mp4,119814,119814,1044,0,Bactrocera dorsalis,exit,-1,64,1043.73,669.91,0.9409
16-20-44.mp4_fixed.mp4,119816,119816,1044,0,Bactrocera dorsalis,enter,1,65,1046.85,664.86,0.9385
16-20-44.mp4_fixed.mp4,119822,119822,1044,0,Bactrocera dorsalis,exit,-1,64,1044.59,664.98,0.939
16-20-44.mp4_fixed.mp4,119872,119872,1044,0,Bactrocera dorsalis,enter,1,65,1061.18,639.98,0.9326
16-20-44.mp4_fixed.mp4,120016,120016,1041,0,Bactrocera dorsalis,exit,-1,64,1121.89,586.11,0.9355
16-20-44.mp4_fixed.mp4,120120,120120,1040,0,Bactrocera dorsalis,exit,-1,63,1130.74,583.64,0.9219
16-20-44.mp4_fixed.mp4,120171,120171,1040,0,Bactrocera dorsalis,enter,1,64,1138.03,585.15,0.9165
16-20-44.mp4_fixed.mp4,120635,120635,1044,0,Bactrocera dorsalis,exit,-1,63,1051.87,796.09,0.9385
16-20-44.mp4_fixed.mp4,120645,120645,1044,0,Bactrocera dorsalis,enter,1,64,1073.68,824.38,0.9448
16-20-44.mp4_fixed.mp4,122754,122754,1058,0,Bactrocera dorsalis,enter,1,65,1075.43,826.39,0.9551
16-20-44.mp4_fixed.mp4,122788,122788,1058,0,Bactrocera dorsalis,exit,-1,64,1063.43,815.28,0.7231
16-20-44.mp4_fixed.mp4,122900,122900,1058,0,Bactrocera dorsalis,enter,1,65,1100.62,600.48,0.9307
