video,video_frame,global_frame,track_id,logical_track_id,cls_id,class_name,direction,delta,count_after,center_x,center_y,conf,stitched,stitch_gap_frames
output.mp4,180797,180797,1595,666,0,Bactrocera dorsalis,enter,1,75,1301.27,662.55,0.9448,0,0
output.mp4,196727,196727,1608,672,0,Bactrocera dorsalis,enter,1,76,1282.4,814.54,0.9419,0,0
output.mp4,198791,198791,1615,676,0,Bactrocera dorsalis,enter,1,77,1049.72,736.48,0.9238,0,0
output.mp4,201019,201019,1618,678,0,Bactrocera dorsalis,enter,1,78,1270.6,826.74,0.9443,0,0
output.mp4,202882,202882,1616,677,0,Bactrocera dorsalis,enter,1,79,1200.25,593.31,0.9336,0,0
output.mp4,203350,203350,1626,679,0,Bactrocera dorsalis,enter,1,80,1318.29,731.04,0.9268,0,0
output.mp4,203364,203364,1626,679,0,Bactrocera dorsalis,exit,-1,79,1263.61,576.92,0.9092,0,0
output.mp4,204169,204169,1642,681,0,Bactrocera dorsalis,enter,1,80,1053.78,726.88,0.8999,0,0
output.mp4,204287,204287,1651,684,0,Bactrocera dorsalis,enter,1,81,1166.41,853.26,0.9521,0,0
output.mp4,206147,206147,1714,700,0,Bactrocera dorsalis,enter,1,82,1054.83,686.82,0.8706,0,0
output.mp4,206148,206148,1687,698,0,Bactrocera dorsalis,enter,1,83,1151.54,594.65,0.915,0,0
output.mp4,207012,207012,1684,693,0,Bactrocera dorsalis,enter,1,84,1053.93,691.02,0.8672,1,2
output.mp4,217221,217221,1766,728,0,Bactrocera dorsalis,enter,1,85,1064.92,660.89,0.9072,0,0
output.mp4,219372,219372,1773,730,0,Bactrocera dorsalis,enter,1,86,1314.78,740.2,0.9482,0,0
output.mp4,227001,227001,1790,741,0,Bactrocera dorsalis,enter,1,87,1253.1,608.66,0.9434,0,0
output.mp4,233940,233940,1815,748,0,Bactrocera dorsalis,enter,1,88,1215.63,847.67,0.936,0,0
output.mp4,233981,233981,1815,748,0,Bactrocera dorsalis,exit,-1,87,1135.82,562.44,0.9438,0,0
output.mp4,234178,234178,1822,748,0,Bactrocera dorsalis,enter,1,88,1131.37,599.95,0.9312,1,2
output.mp4,236712,236712,1835,756,0,Bactrocera dorsalis,enter,1,89,1275.42,637.59,0.9209,0,0
output.mp4,236739,236739,1835,756,0,Bactrocera dorsalis,exit,-1,88,1078.22,595.46,0.9087,0,0
output.mp4,237047,237047,1835,756,0,Bactrocera dorsalis,enter,1,89,1050.53,723.32,0.8926,0,0
output.mp4,238398,238398,1885,765,0,Bactrocera dorsalis,enter,1,90,1138.43,604.46,0.9067,0,0
output.mp4,238677,238677,1892,768,0,Bactrocera dorsalis,enter,1,91,1286.16,637.45,0.9326,0,0
output.mp4,241478,241478,1905,773,0,Bactrocera dorsalis,enter,1,92,1136.19,842.18,0.9497,0,0
output.mp4,249778,249778,1908,774,0,Bactrocera dorsalis,enter,1,93,1313.92,688.43,0.9336,0,0
output.mp4,249787,249787,1908,774,0,Bactrocera dorsalis,exit,-1,92,1349.7,769.85,0.9336,0,0
output.mp4,250202,250202,1908,774,0,Bactrocera dorsalis,enter,1,93,1191.02,589.35,0.9287,0,0
output.mp4,250273,250273,1908,774,0,Bactrocera dorsalis,exit,-1,92,1191.52,891.07,0.9419,0,0
output.mp4,250435,250435,1908,774,0,Bactrocera dorsalis,enter,1,93,1301.44,657.72,0.9429,0,0
output.mp4,255755,255755,1933,782,0,Bactrocera dorsalis,enter,1,94,1115.95,837.22,0.9253,0,0
output.mp4,257689,257689,1938,785,0,Bactrocera dorsalis,enter,1,95,1069.34,794.04,0.939,0,0
output.mp4,272268,272268,1946,788,0,Bactrocera dorsalis,enter,1,96,1283.23,633.79,0.9443,1,20
output.mp4,272309,272309,1946,788,0,Bactrocera dorsalis,exit,-1,95,1349.14,719.14,0.9531,1,20
output.mp4,272349,272349,1946,788,0,Bactrocera dorsalis,enter,1,96,1280.04,811.43,0.9331,1,20
output.mp4,280283,280283,1951,790,0,Bactrocera dorsalis,enter,1,97,1308.17,679.92,0.9521,0,0
output.mp4,283664,283664,1977,798,0,Bactrocera dorsalis,enter,1,98,1247.19,613.12,0.8965,0,0
output.mp4,284012,284012,1978,799,0,Bactrocera dorsalis,enter,1,99,1193.43,856.08,0.9468,0,0
output.mp4,284478,284478,1981,802,0,Bactrocera dorsalis,enter,1,100,1300.85,658.6,0.9438,0,0
output.mp4,290579,290579,2002,811,0,Bactrocera dorsalis,enter,1,101,1316.93,728.6,0.9258,0,0
output.mp4,309969,309969,2003,812,0,Bactrocera dorsalis,enter,1,102,1313.56,749.61,0.9316,0,0
output.mp4,316955,316955,2006,814,0,Bactrocera dorsalis,enter,1,103,1304.57,680.87,0.9473,0,0
output.mp4,317033,317033,2013,816,0,Bactrocera dorsalis,enter,1,104,1313.3,746.43,0.9326,0,0
output.mp4,317069,317069,2006,814,0,Bactrocera dorsalis,exit,-1,103,1061.52,841.86,0.9292,0,0
output.mp4,317285,317285,2006,814,0,Bactrocera dorsalis,enter,1,104,1052.58,754.43,0.894,0,0
output.mp4,319846,319846,2018,819,0,Bactrocera dorsalis,enter,1,105,1308.02,678.54,0.9375,0,0
output.mp4,323825,323825,2043,824,0,Bactrocera dorsalis,enter,1,106,1050.92,732.07,0.9165,0,0
output.mp4,329880,329880,2051,828,0,Bactrocera dorsalis,enter,1,107,1071.5,650.57,0.9136,0,0
output.mp4,348648,348648,2061,832,0,Bactrocera dorsalis,enter,1,108,1059.18,773.72,0.9277,0,0
output.mp4,352369,352369,2057,831,0,Bactrocera dorsalis,enter,1,109,1065.0,663.55,0.8569,0,0
output.mp4,358031,358031,2069,834,0,Bactrocera dorsalis,enter,1,110,1314.13,691.99,0.9375,0,0
output.mp4,358136,358136,2069,834,0,Bactrocera dorsalis,exit,-1,109,1055.84,615.9,0.9214,0,0
output.mp4,358242,358242,2069,834,0,Bactrocera dorsalis,enter,1,110,1049.31,725.77,0.8608,0,0
output.mp4,381140,381140,2077,837,0,Bactrocera dorsalis,enter,1,111,1219.95,854.04,0.9438,0,0
output.mp4,381154,381154,2075,836,0,Bactrocera dorsalis,enter,1,112,1192.39,590.9,0.9321,0,0
output.mp4,381188,381188,2077,837,0,Bactrocera dorsalis,exit,-1,111,1168.35,889.1,0.938,0,0
output.mp4,381240,381240,2077,837,0,Bactrocera dorsalis,enter,1,112,1136.76,845.01,0.9321,0,0
output.mp4,381347,381347,2083,838,0,Bactrocera dorsalis,enter,1,113,1312.27,693.19,0.937,0,0
output.mp4,381405,381405,2077,837,0,Bactrocera dorsalis,exit,-1,112,1095.42,868.88,0.9038,0,0
output.mp4,381428,381428,2077,837,0,Bactrocera dorsalis,enter,1,113,1182.94,852.53,0.9248,0,0
output.mp4,381433,381433,2083,838,0,Bactrocera dorsalis,exit,-1,112,1185.1,558.0,0.937,0,0
output.mp4,381495,381495,2084,839,0,Bactrocera dorsalis,enter,1,113,1276.75,635.14,0.9473,0,0
output.mp4,381614,381614,2084,839,0,Bactrocera dorsalis,exit,-1,112,1074.71,852.58,0.9468,0,0
output.mp4,382210,382210,2084,839,0,Bactrocera dorsalis,enter,1,113,1100.81,618.55,0.8887,0,0
output.mp4,384473,384473,2104,842,0,Bactrocera dorsalis,enter,1,114,1094.8,623.12,0.8511,0,0
output.mp4,404215,404215,2123,852,0,Bactrocera dorsalis,enter,1,115,1314.63,726.89,0.9531,0,0
output.mp4,404252,404252,2123,852,0,Bactrocera dorsalis,exit,-1,114,1343.1,780.09,0.9531,0,0
output.mp4,404290,404290,2123,852,0,Bactrocera dorsalis,enter,1,115,1300.83,676.97,0.9434,0,0
output.mp4,434140,434140,2127,854,0,Bactrocera dorsalis,enter,1,116,1143.16,597.04,0.9463,0,0
output.mp4,434679,434679,2129,856,0,Bactrocera dorsalis,enter,1,117,1053.36,697.67,0.8896,0,0
output.mp4,434697,434697,2136,858,0,Bactrocera dorsalis,enter,1,118,1310.66,722.77,0.9541,0,0
output.mp4,434741,434741,2135,857,0,Bactrocera dorsalis,enter,1,119,1078.89,647.83,0.8374,0,0
output.mp4,438268,438268,2155,863,0,Bactrocera dorsalis,enter,1,120,1051.03,728.02,0.9248,0,0
output.mp4,438739,438739,2171,866,0,Bactrocera dorsalis,enter,1,121,1246.43,843.43,0.9429,0,0
output.mp4,444691,444691,2177,869,0,Bactrocera dorsalis,enter,1,122,1290.84,645.08,0.9316,0,0
output.mp4,451468,451468,2183,872,0,Bactrocera dorsalis,enter,1,123,1260.84,613.74,0.9194,0,0
output.mp4,451529,451529,2183,872,0,Bactrocera dorsalis,exit,-1,122,1082.14,590.68,0.9331,0,0
output.mp4,451648,451648,2183,872,0,Bactrocera dorsalis,enter,1,123,1050.54,727.23,0.8965,0,0
output.mp4,452267,452267,2201,876,0,Bactrocera dorsalis,enter,1,124,1096.29,622.14,0.8682,0,0
output.mp4,452663,452663,2202,877,0,Bactrocera dorsalis,enter,1,125,1218.46,593.83,0.9541,0,0
output.mp4,453251,453251,2201,876,0,Bactrocera dorsalis,exit,-1,124,1018.42,729.66,0.9375,0,0
output.mp4,453467,453467,2201,876,0,Bactrocera dorsalis,enter,1,125,1286.44,637.26,0.9395,0,0
output.mp4,453526,453526,2201,876,0,Bactrocera dorsalis,exit,-1,124,1190.93,890.42,0.9395,0,0
output.mp4,453762,453762,2201,876,0,Bactrocera dorsalis,enter,1,125,1168.25,590.45,0.8931,0,0
output.mp4,468063,468063,2252,884,0,Bactrocera dorsalis,enter,1,126,1099.7,829.28,0.9507,0,0
output.mp4,472927,472927,2268,892,0,Bactrocera dorsalis,enter,1,127,1308.6,678.82,0.9502,0,0
output.mp4,472962,472962,2268,892,0,Bactrocera dorsalis,exit,-1,126,1083.97,590.98,0.915,0,0
output.mp4,473401,473401,2268,892,0,Bactrocera dorsalis,enter,1,127,1063.31,664.87,0.8501,0,0
output.mp4,473415,473415,2273,894,0,Bactrocera dorsalis,enter,1,128,1314.25,696.15,0.9263,0,0
output.mp4,473441,473441,2268,892,0,Bactrocera dorsalis,exit,-1,127,1019.07,715.77,0.9263,0,0
output.mp4,473523,473523,2268,892,0,Bactrocera dorsalis,enter,1,128,1051.19,728.8,0.8955,0,0
output.mp4,473552,473552,2277,895,0,Bactrocera dorsalis,enter,1,129,1280.61,631.79,0.9058,1,2
output.mp4,473579,473579,2268,892,0,Bactrocera dorsalis,exit,-1,128,1018.29,739.4,0.9419,0,0
output.mp4,473612,473612,2273,894,0,Bactrocera dorsalis,exit,-1,127,1100.69,581.24,0.9165,0,0
output.mp4,473687,473687,2280,898,0,Bactrocera dorsalis,enter,1,128,1257.2,826.01,0.9507,0,0
output.mp4,473876,473876,2268,892,0,Bactrocera dorsalis,enter,1,129,1099.29,621.1,0.9058,0,0
output.mp4,474515,474515,2273,894,0,Bactrocera dorsalis,enter,1,130,1169.46,592.41,0.9141,0,0
output.mp4,474650,474650,2287,901,0,Bactrocera dorsalis,enter,1,131,1101.69,618.61,0.8882,0,0
output.mp4,475273,475273,2287,901,0,Bactrocera dorsalis,exit,-1,130,1031.08,660.76,0.9272,0,0
output.mp4,475455,475455,2287,901,0,Bactrocera dorsalis,enter,1,131,1054.24,691.98,0.8481,0,0
output.mp4,478991,478991,2295,903,0,Bactrocera dorsalis,enter,1,132,1139.77,845.54,0.9346,1,3
output.mp4,480117,480117,2295,903,0,Bactrocera dorsalis,exit,-1,131,1020.02,699.97,0.9351,1,3
output.mp4,480214,480214,2295,903,0,Bactrocera dorsalis,enter,1,132,1051.5,747.59,0.8965,1,3
output.mp4,492771,492771,2334,918,0,Bactrocera dorsalis,enter,1,133,1152.66,593.21,0.9033,0,0
output.mp4,493148,493148,2334,918,0,Bactrocera dorsalis,exit,-1,132,1239.72,879.31,0.9229,0,0
output.mp4,493414,493414,2335,919,0,Bactrocera dorsalis,enter,1,133,1182.83,854.37,0.9214,0,0
output.mp4,493723,493723,2335,919,0,Bactrocera dorsalis,exit,-1,132,1273.81,584.57,0.9263,0,0
output.mp4,493930,493930,2337,920,0,Bactrocera dorsalis,enter,1,133,1306.97,776.18,0.9521,0,0
output.mp4,494038,494038,2335,919,0,Bactrocera dorsalis,enter,1,134,1058.51,674.65,0.7827,0,0
output.mp4,494481,494481,2341,921,0,Bactrocera dorsalis,enter,1,135,1314.4,729.15,0.9268,0,0
output.mp4,494659,494659,2341,921,0,Bactrocera dorsalis,exit,-1,134,1253.2,573.85,0.9331,0,0
output.mp4,498312,498312,2347,922,0,Bactrocera dorsalis,enter,1,135,1254.42,838.13,0.9341,0,0
output.mp4,509808,509808,2386,933,0,Bactrocera dorsalis,enter,1,136,1100.18,618.71,0.856,0,0
output.mp4,513707,513707,2391,934,0,Bactrocera dorsalis,enter,1,137,1301.32,662.78,0.9214,0,0
output.mp4,517098,517098,2415,940,0,Bactrocera dorsalis,enter,1,138,1311.39,766.31,0.9424,0,0
output.mp4,525259,525259,2420,941,0,Bactrocera dorsalis,enter,1,139,1305.45,759.11,0.9248,0,0
output.mp4,533486,533486,2433,945,0,Bactrocera dorsalis,enter,1,140,1304.75,670.14,0.9487,0,0
output.mp4,533527,533527,2433,945,0,Bactrocera dorsalis,exit,-1,139,1327.09,816.67,0.9438,0,0
output.mp4,534016,534016,2433,945,0,Bactrocera dorsalis,enter,1,140,1317.6,721.18,0.9399,0,0
output.mp4,534807,534807,2428,943,0,Bactrocera dorsalis,enter,1,141,1116.77,607.56,0.9092,0,0
output.mp4,557626,557626,2447,952,0,Bactrocera dorsalis,enter,1,142,1114.03,835.03,0.9453,0,0
output.mp4,560762,560762,2488,960,0,Bactrocera dorsalis,enter,1,143,1187.35,853.8,0.9341,0,0
output.mp4,560792,560792,2488,960,0,Bactrocera dorsalis,exit,-1,142,1162.31,552.09,0.9541,0,0
output.mp4,560811,560811,2488,960,0,Bactrocera dorsalis,enter,1,143,1113.94,612.09,0.8975,0,0
output.mp4,562217,562217,2493,962,0,Bactrocera dorsalis,enter,1,144,1135.77,598.12,0.9219,0,0
output.mp4,574463,574463,2518,967,0,Bactrocera dorsalis,enter,1,145,1084.33,634.04,0.8911,0,0
output.mp4,604402,604402,2525,969,0,Bactrocera dorsalis,enter,1,146,1085.85,634.51,0.915,0,0
output.mp4,609348,609348,2530,972,0,Bactrocera dorsalis,enter,1,147,1111.32,611.3,0.916,0,0
output.mp4,615042,615042,2565,979,0,Bactrocera dorsalis,enter,1,148,1199.06,851.44,0.9116,0,0
output.mp4,617837,617837,2566,980,0,Bactrocera dorsalis,enter,1,149,1054.87,690.2,0.814,0,0
output.mp4,618684,618684,2571,983,0,Bactrocera dorsalis,enter,1,150,1083.6,635.26,0.8823,0,0
output.mp4,621978,621978,2588,987,0,Bactrocera dorsalis,enter,1,151,1084.17,633.24,0.897,0,0
output.mp4,623794,623794,2595,989,0,Bactrocera dorsalis,enter,1,152,1271.93,631.52,0.9346,0,0
output.mp4,634394,634394,2597,990,0,Bactrocera dorsalis,enter,1,153,1311.84,682.99,0.9463,0,0
output.mp4,634870,634870,2597,990,0,Bactrocera dorsalis,exit,-1,152,1099.2,581.64,0.9277,0,0
output.mp4,634985,634985,2597,990,0,Bactrocera dorsalis,enter,1,153,1051.69,700.16,0.9189,0,0
output.mp4,638164,638164,2603,992,0,Bactrocera dorsalis,enter,1,154,1062.29,779.39,0.9395,0,0
output.mp4,639017,639017,2620,997,0,Bactrocera dorsalis,enter,1,155,1177.44,858.67,0.9263,0,0
output.mp4,640155,640155,2625,998,0,Bactrocera dorsalis,enter,1,156,1127.76,602.77,0.9136,0,0
output.mp4,649025,649025,2627,999,0,Bactrocera dorsalis,enter,1,157,1061.48,777.19,0.9258,0,0
output.mp4,663727,663727,2629,1000,0,Bactrocera dorsalis,enter,1,158,1085.22,633.7,0.9014,0,0
output.mp4,689846,689846,2636,1006,0,Bactrocera dorsalis,enter,1,159,1070.11,652.27,0.8662,0,0
output.mp4,690618,690618,2640,1009,0,Bactrocera dorsalis,enter,1,160,1054.81,757.06,0.9092,0,0
output.mp4,693282,693282,2648,1011,0,Bactrocera dorsalis,enter,1,161,1108.43,612.15,0.895,0,0
output.mp4,694314,694314,2652,1013,0,Bactrocera dorsalis,enter,1,162,1075.42,644.53,0.8862,0,0
output.mp4,694865,694865,2661,1013,0,Bactrocera dorsalis,exit,-1,161,1031.63,654.11,0.9219,1,4
output.mp4,694925,694925,2661,1013,0,Bactrocera dorsalis,enter,1,162,1186.02,590.98,0.9399,1,4
output.mp4,695000,695000,2661,1013,0,Bactrocera dorsalis,exit,-1,161,1230.56,891.1,0.9312,1,4
output.mp4,715681,715681,2669,1022,0,Bactrocera dorsalis,enter,1,162,1116.29,608.45,0.9238,0,0
output.mp4,717463,717463,2677,1025,0,Bactrocera dorsalis,enter,1,163,1051.44,715.92,0.9019,0,0
output.mp4,720589,720589,2680,1027,0,Bactrocera dorsalis,enter,1,164,1050.92,703.23,0.8984,0,0
output.mp4,721112,721112,2681,1028,0,Bactrocera dorsalis,enter,1,165,1049.47,733.23,0.9116,0,0
output.mp4,721171,721171,2680,1027,0,Bactrocera dorsalis,exit,-1,164,1080.49,853.49,0.9272,0,0
output.mp4,721210,721210,2680,1027,0,Bactrocera dorsalis,enter,1,165,1065.42,660.07,0.915,0,0
output.mp4,728600,728600,2687,1032,0,Bactrocera dorsalis,enter,1,166,1051.34,727.95,0.9238,0,0
output.mp4,748281,748281,2692,1035,0,Bactrocera dorsalis,enter,1,167,1304.28,754.46,0.9375,0,0
output.mp4,770126,770126,2693,1036,0,Bactrocera dorsalis,enter,1,168,1050.48,738.34,0.9277,0,0
output.mp4,770979,770979,2699,1037,0,Bactrocera dorsalis,enter,1,169,1182.71,850.49,0.936,0,0
output.mp4,770989,770989,2699,1037,0,Bactrocera dorsalis,exit,-1,168,1349.57,703.23,0.9204,0,0
output.mp4,771076,771076,2699,1037,0,Bactrocera dorsalis,enter,1,169,1201.12,599.62,0.9082,0,0
output.mp4,771389,771389,2703,1038,0,Bactrocera dorsalis,enter,1,170,1065.59,660.23,0.8608,0,0
output.mp4,787924,787924,2707,1040,0,Bactrocera dorsalis,enter,1,171,1050.49,734.07,0.9287,0,0
output.mp4,788416,788416,2707,1040,0,Bactrocera dorsalis,exit,-1,170,1019.42,710.72,0.9512,0,0
output.mp4,788481,788481,2707,1040,0,Bactrocera dorsalis,enter,1,171,1108.2,612.85,0.9243,0,0
output.mp4,789473,789473,2712,1041,0,Bactrocera dorsalis,enter,1,172,1071.3,797.95,0.9473,0,0
output.mp4,789539,789539,2712,1041,0,Bactrocera dorsalis,exit,-1,171,1020.98,756.42,0.9312,0,0
output.mp4,789616,789616,2712,1041,0,Bactrocera dorsalis,enter,1,172,1054.48,761.19,0.9277,0,0
output.mp4,789849,789849,2712,1041,0,Bactrocera dorsalis,exit,-1,171,1279.49,581.44,0.9531,0,0
output.mp4,789952,789952,2712,1041,0,Bactrocera dorsalis,enter,1,172,1099.91,828.47,0.9517,0,0
output.mp4,790720,790720,2712,1041,0,Bactrocera dorsalis,exit,-1,171,1066.9,603.83,0.9106,0,0
output.mp4,790770,790770,2712,1041,0,Bactrocera dorsalis,enter,1,172,1055.44,761.84,0.9097,0,0
output.mp4,791211,791211,2712,1041,0,Bactrocera dorsalis,exit,-1,171,1144.58,557.5,0.9224,0,0
output.mp4,791248,791248,2712,1041,0,Bactrocera dorsalis,enter,1,172,1078.15,641.08,0.875,0,0
output.mp4,791569,791569,2720,1043,0,Bactrocera dorsalis,enter,1,173,1055.67,690.14,0.8652,0,0
output.mp4,791602,791602,2720,1043,0,Bactrocera dorsalis,exit,-1,172,1049.38,621.66,0.9131,0,0
output.mp4,791663,791663,2720,1043,0,Bactrocera dorsalis,enter,1,173,1139.67,605.73,0.9214,0,0
output.mp4,796263,796263,2728,1044,0,Bactrocera dorsalis,enter,1,174,1049.99,736.67,0.9263,0,0
output.mp4,800375,800375,2739,1049,0,Bactrocera dorsalis,enter,1,175,1280.95,816.06,0.9419,0,0
output.mp4,800422,800422,2732,1047,0,Bactrocera dorsalis,enter,1,176,1088.03,630.11,0.9258,0,0
output.mp4,800774,800774,2739,1049,0,Bactrocera dorsalis,exit,-1,175,1035.29,811.24,0.9365,0,0
output.mp4,800845,800845,2739,1049,0,Bactrocera dorsalis,enter,1,176,1058.44,676.88,0.769,0,0
output.mp4,805898,805898,2744,1051,0,Bactrocera dorsalis,enter,1,177,1069.91,652.22,0.8345,0,0
output.mp4,806420,806420,2747,1052,0,Bactrocera dorsalis,enter,1,178,1286.16,802.35,0.9287,0,0
output.mp4,806608,806608,2748,1053,0,Bactrocera dorsalis,enter,1,179,1292.61,645.11,0.9019,0,0
output.mp4,806958,806958,2750,1054,0,Bactrocera dorsalis,enter,1,180,1202.91,590.97,0.9375,0,0
output.mp4,817072,817072,2754,1055,0,Bactrocera dorsalis,enter,1,181,1125.26,602.46,0.9194,0,0
output.mp4,818478,818478,2756,1056,0,Bactrocera dorsalis,enter,1,182,1053.57,755.3,0.9253,0,0
output.mp4,818534,818534,2756,1056,0,Bactrocera dorsalis,exit,-1,181,1033.69,793.21,0.9292,0,0
output.mp4,821422,821422,2756,1056,0,Bactrocera dorsalis,enter,1,182,1141.61,851.43,0.9448,0,0
output.mp4,821598,821598,2756,1056,0,Bactrocera dorsalis,exit,-1,181,1190.44,889.34,0.9546,0,0
output.mp4,822988,822988,2768,1057,0,Bactrocera dorsalis,enter,1,182,1318.43,714.69,0.9307,0,0
output.mp4,823599,823599,2768,1057,0,Bactrocera dorsalis,exit,-1,181,1321.83,817.03,0.9204,0,0
output.mp4,826968,826968,2769,1058,0,Bactrocera dorsalis,enter,1,182,1064.62,785.98,0.9116,0,0
output.mp4,827028,827028,2769,1058,0,Bactrocera dorsalis,exit,-1,181,1023.97,676.83,0.9355,0,0
output.mp4,827774,827774,2776,1060,0,Bactrocera dorsalis,enter,1,182,1315.94,739.26,0.9517,1,2
output.mp4,827901,827901,2775,1061,0,Bactrocera dorsalis,enter,1,183,1287.79,638.48,0.9448,0,0
output.mp4,831841,831841,2785,1062,0,Bactrocera dorsalis,enter,1,184,1300.89,662.87,0.9487,0,0
output.mp4,832206,832206,2785,1062,0,Bactrocera dorsalis,exit,-1,183,1348.44,708.74,0.9365,0,0
output.mp4,838382,838382,2785,1062,0,Bactrocera dorsalis,enter,1,184,1142.63,851.89,0.9512,0,0
output.mp4,838399,838399,2785,1062,0,Bactrocera dorsalis,exit,-1,183,1136.75,884.58,0.9238,0,0
output.mp4,839519,839519,2793,1063,0,Bactrocera dorsalis,enter,1,184,1174.61,855.4,0.9263,0,0
output.mp4,840809,840809,2795,1064,0,Bactrocera dorsalis,enter,1,185,1093.55,623.79,0.9116,0,0
output.mp4,841090,841090,2801,1066,0,Bactrocera dorsalis,enter,1,186,1061.93,666.58,0.8623,0,0
output.mp4,847330,847330,2811,1072,0,Bactrocera dorsalis,enter,1,187,1154.47,592.28,0.9351,0,0
output.mp4,851429,851429,2817,1073,0,Bactrocera dorsalis,enter,1,188,1109.46,612.02,0.8931,0,0
output.mp4,868069,868069,2818,1074,0,Bactrocera dorsalis,enter,1,189,1057.06,678.35,0.8198,0,0
output.mp4,868873,868873,2823,1076,0,Bactrocera dorsalis,enter,1,190,1257.52,832.7,0.9365,0,0
output.mp4,868945,868945,2819,1075,0,Bactrocera dorsalis,enter,1,191,1145.65,594.59,0.9214,0,0
output.mp4,869239,869239,2819,1075,0,Bactrocera dorsalis,exit,-1,190,1019.03,707.12,0.9209,0,0
output.mp4,869325,869325,2819,1075,0,Bactrocera dorsalis,enter,1,191,1111.07,610.45,0.8706,0,0
output.mp4,869656,869656,2835,1078,0,Bactrocera dorsalis,enter,1,192,1056.86,768.22,0.9331,0,0
output.mp4,869698,869698,2838,1080,0,Bactrocera dorsalis,enter,1,193,1219.24,853.14,0.9478,0,0
output.mp4,869725,869725,2838,1080,0,Bactrocera dorsalis,exit,-1,192,1349.75,758.83,0.936,0,0
output.mp4,869764,869764,2838,1080,0,Bactrocera dorsalis,enter,1,193,1203.62,592.23,0.9292,0,0
output.mp4,870345,870345,2836,1079,0,Bactrocera dorsalis,enter,1,194,1051.75,702.67,0.895,0,0
output.mp4,872293,872293,2844,1082,0,Bactrocera dorsalis,enter,1,195,1312.3,682.46,0.9414,0,0
output.mp4,872350,872350,2845,1083,0,Bactrocera dorsalis,enter,1,196,1289.23,640.46,0.9487,0,0
output.mp4,873500,873500,2848,1085,0,Bactrocera dorsalis,enter,1,197,1310.07,683.33,0.9292,1,2
output.mp4,873524,873524,2850,1086,0,Bactrocera dorsalis,enter,1,198,1093.99,819.75,0.9565,0,0
output.mp4,873569,873569,2848,1085,0,Bactrocera dorsalis,exit,-1,197,1187.85,553.16,0.9438,1,2
output.mp4,873594,873594,2848,1085,0,Bactrocera dorsalis,enter,1,198,1125.26,603.02,0.8931,1,2
output.mp4,873806,873806,2853,1088,0,Bactrocera dorsalis,enter,1,199,1067.23,786.53,0.9253,0,0
output.mp4,873965,873965,2848,1085,0,Bactrocera dorsalis,exit,-1,198,1062.02,606.52,0.9058,1,2
output.mp4,874041,874041,2848,1085,0,Bactrocera dorsalis,enter,1,199,1072.65,648.31,0.8843,1,2
output.mp4,874043,874043,2853,1088,0,Bactrocera dorsalis,exit,-1,198,1204.49,557.76,0.9536,0,0
output.mp4,874288,874288,2853,1088,0,Bactrocera dorsalis,enter,1,199,1102.88,616.32,0.9219,0,0
output.mp4,878638,878638,2860,1091,0,Bactrocera dorsalis,enter,1,200,1050.5,710.01,0.9175,0,0
output.mp4,882636,882636,2864,1093,0,Bactrocera dorsalis,enter,1,201,1156.45,595.44,0.939,0,0
output.mp4,886387,886387,2865,1094,0,Bactrocera dorsalis,enter,1,202,1305.96,779.14,0.9517,0,0
output.mp4,886638,886638,2883,1097,0,Bactrocera dorsalis,enter,1,203,1300.73,786.99,0.9326,0,0
output.mp4,886789,886789,2889,1099,0,Bactrocera dorsalis,enter,1,204,1297.8,657.67,0.9414,0,0
output.mp4,887286,887286,2890,1100,0,Bactrocera dorsalis,enter,1,205,1049.47,733.22,0.9141,0,0
output.mp4,894755,894755,2896,1104,0,Bactrocera dorsalis,enter,1,206,1252.11,608.5,0.9468,0,0
output.mp4,898408,898408,2899,1106,0,Bactrocera dorsalis,enter,1,207,1312.53,752.17,0.9458,0,0
output.mp4,899161,899161,2902,1107,0,Bactrocera dorsalis,enter,1,208,1137.85,849.22,0.916,0,0
output.mp4,899190,899190,2908,1109,0,Bactrocera dorsalis,enter,1,209,1112.97,831.75,0.9487,0,0
output.mp4,899218,899218,2902,1107,0,Bactrocera dorsalis,exit,-1,208,1254.1,571.12,0.9492,0,0
output.mp4,899440,899440,2902,1107,0,Bactrocera dorsalis,enter,1,209,1103.01,617.36,0.894,0,0
output.mp4,901282,901282,2915,1110,0,Bactrocera dorsalis,enter,1,210,1232.32,849.26,0.9468,0,0
output.mp4,914546,914546,2918,1111,0,Bactrocera dorsalis,enter,1,211,1318.09,725.16,0.9409,0,0
output.mp4,961768,961768,2924,1113,0,Bactrocera dorsalis,enter,1,212,1103.71,615.85,0.9106,0,0
output.mp4,961838,961838,2925,1114,0,Bactrocera dorsalis,enter,1,213,1049.55,713.63,0.8916,0,0
output.mp4,967885,967885,2932,1116,0,Bactrocera dorsalis,enter,1,214,1283.58,806.05,0.9224,0,0
output.mp4,990773,990773,2950,1120,0,Bactrocera dorsalis,enter,1,215,1082.94,811.48,0.9219,0,0
output.mp4,994032,994032,2970,1129,0,Bactrocera dorsalis,enter,1,216,1307.24,735.64,0.9409,0,0
output.mp4,994048,994048,2972,1130,0,Bactrocera dorsalis,enter,1,217,1318.55,732.96,0.9292,1,2
output.mp4,1023862,1023862,2976,1132,0,Bactrocera dorsalis,enter,1,218,1265.59,827.94,0.9268,0,0
