video,video_frame,global_frame,track_id,logical_track_id,cls_id,class_name,detected_cls_id,voted_cls_id,direction,delta,count_after,center_x,center_y,conf,stitched,stitch_gap_frames,event_reason,occupancy_token_id,recovered_from_logical_id,recovery_score,recovery_track_class_id,recovery_class_match
11-41-30.mp4,13378,610928,36399,5614,0,Bactrocera correcta,0,0,enter,1,54,1090.8,816.84,0.8018,1,2,tracked_enter,316,,,,
11-41-30.mp4,14054,611604,36594,5630,0,Bactrocera correcta,0,0,enter,1,55,1082.38,638.73,0.8682,0,0,tracked_enter,317,,,,
11-41-30.mp4,15171,612721,36601,5633,0,Bactrocera correcta,0,0,enter,1,56,1263.61,830.73,0.8613,0,0,tracked_enter,318,,,,
11-41-30.mp4,16092,613642,36697,5645,0,Bactrocera correcta,1,0,enter,1,57,1194.82,856.5,0.6636,0,0,tracked_enter,319,,,,
11-41-30.mp4,16117,613667,36697,5645,0,Bactrocera correcta,0,0,exit,-1,56,1194.3,889.34,0.8599,0,0,tracked_exit,319,5645,,,
11-41-30.mp4,16185,613735,36697,5645,0,Bactrocera correcta,0,0,enter,1,57,1151.58,853.07,0.8682,0,0,tracked_enter,320,,,,
11-41-30.mp4,16803,614353,36826,5656,0,Bactrocera correcta,0,0,enter,1,58,1297.17,794.67,0.8623,0,0,tracked_enter,321,,,,
11-41-30.mp4,18696,616246,36963,5674,1,Bactrocera dorsalis,1,1,enter,1,60,1132.57,601.39,0.8491,0,0,tracked_enter,322,,,,
11-41-30.mp4,18921,616471,37027,5682,0,Bactrocera correcta,0,0,enter,1,59,1281.88,631.13,0.855,1,2,tracked_enter,323,,,,
11-41-30.mp4,19128,616678,37027,5682,0,Bactrocera correcta,0,0,exit,-1,58,1276.23,586.85,0.894,1,2,tracked_exit,323,5682,,,
11-41-30.mp4,19190,616740,37027,5682,0,Bactrocera correcta,0,0,enter,1,59,1068.98,654.33,0.8521,1,2,tracked_enter,324,,,,
11-41-30.mp4,19275,616825,37061,5689,1,Bactrocera dorsalis,0,1,exit,-1,59,1059.47,839.98,0.8599,0,0,recovered_exit,309,5546,0.9506869286191766,1,1
11-41-30.mp4,19287,616837,37027,5682,0,Bactrocera correcta,0,0,exit,-1,58,1026.42,667.62,0.8799,1,2,tracked_exit,324,5682,,,
11-41-30.mp4,19304,616854,37027,5682,0,Bactrocera correcta,0,0,enter,1,59,1063.16,680.71,0.7798,1,2,tracked_enter,325,,,,
11-41-30.mp4,19757,617307,37095,5674,1,Bactrocera dorsalis,0,1,exit,-1,58,1348.52,755.49,0.8672,1,14,tracked_exit,322,5674,,,
11-41-30.mp4,19795,617345,37095,5674,1,Bactrocera dorsalis,0,1,enter,1,59,1300.67,790.5,0.8428,1,14,tracked_enter,326,,,,
11-41-30.mp4,19799,617349,37051,5686,1,Bactrocera dorsalis,1,1,enter,1,60,1052.3,726.38,0.8975,0,0,tracked_enter,327,,,,
11-41-30.mp4,19886,617436,37051,5686,1,Bactrocera dorsalis,1,1,exit,-1,59,1349.58,737.6,0.8501,0,0,tracked_exit,327,5686,,,
11-41-30.mp4,19891,617441,37095,5674,1,Bactrocera dorsalis,0,1,exit,-1,58,1293.09,848.1,0.772,1,14,tracked_exit,326,5674,,,
11-41-30.mp4,19974,617524,37095,5674,1,Bactrocera dorsalis,0,1,enter,1,59,1316.31,743.89,0.8672,1,14,tracked_enter,328,,,,
11-41-30.mp4,20201,617751,37144,5703,1,Bactrocera dorsalis,1,1,enter,1,60,1125.2,603.38,0.854,0,0,tracked_enter,329,,,,
11-41-30.mp4,20400,617950,37144,5703,1,Bactrocera dorsalis,1,1,exit,-1,59,1216.6,561.99,0.8887,0,0,tracked_exit,329,5703,,,
11-41-30.mp4,20409,617959,37164,5706,0,Bactrocera correcta,0,0,enter,1,60,1057.22,767.77,0.8472,0,0,tracked_enter,330,,,,
11-41-30.mp4,20452,618002,37164,5706,0,Bactrocera correcta,0,0,exit,-1,59,1062.04,838.9,0.8623,0,0,tracked_exit,330,5706,,,
11-41-30.mp4,20745,618295,37225,5710,0,Bactrocera correcta,0,0,enter,1,60,1157.36,596.25,0.8589,0,0,tracked_enter,331,,,,
11-41-30.mp4,20810,618360,37225,5710,0,Bactrocera correcta,0,0,exit,-1,59,1334.5,649.81,0.856,0,0,tracked_exit,331,5710,,,
11-41-30.mp4,23691,621241,37348,5721,1,Bactrocera dorsalis,1,1,enter,1,60,1266.02,617.23,0.9058,0,0,tracked_enter,332,,,,
11-41-30.mp4,25173,622723,37569,5741,1,Bactrocera dorsalis,1,1,enter,1,61,1151.46,854.89,0.8589,1,26,tracked_enter,333,,,,
11-41-30.mp4,25254,622804,37568,5734,0,Bactrocera correcta,0,0,enter,1,60,1167.63,856.52,0.7705,1,4,tracked_enter,334,,,,
11-41-30.mp4,25422,622972,37563,5740,0,Bactrocera correcta,0,0,enter,1,61,1269.15,828.12,0.8569,0,0,tracked_enter,335,,,,
11-41-30.mp4,25465,623015,37563,5740,0,Bactrocera correcta,0,0,exit,-1,60,1292.52,861.13,0.876,0,0,tracked_exit,335,5740,,,
11-41-30.mp4,25599,623149,37563,5740,0,Bactrocera correcta,0,0,enter,1,61,1318.0,725.36,0.853,0,0,tracked_enter,336,,,,
11-41-30.mp4,27514,625064,37639,5757,0,Bactrocera correcta,0,0,enter,1,62,1056.7,679.95,0.7705,0,0,tracked_enter,337,,,,
11-41-30.mp4,28444,625994,37662,5762,0,Bactrocera correcta,0,0,enter,1,63,1215.01,593.71,0.8887,0,0,tracked_enter,338,,,,
11-41-30.mp4,32837,630387,37754,5792,0,Bactrocera correcta,0,0,exit,-1,62,1037.22,640.61,0.8926,0,0,recovered_exit,316,5614,0.9157279564549383,0,1
11-41-30.mp4,32976,630526,37770,5794,0,Bactrocera correcta,0,0,enter,1,63,1266.93,618.92,0.8833,0,0,tracked_enter,339,,,,
11-41-30.mp4,39556,637106,38058,5821,0,Bactrocera correcta,0,0,enter,1,64,1066.14,659.92,0.875,0,0,tracked_enter,340,,,,
11-41-30.mp4,39809,637359,38058,5821,0,Bactrocera correcta,0,1,exit,-1,63,1030.33,659.43,0.8799,0,0,tracked_exit,340,5821,,,
11-41-30.mp4,40080,637630,38058,5821,1,Bactrocera dorsalis,1,1,enter,1,62,1150.37,852.86,0.7905,0,0,tracked_enter,341,,,,
11-41-30.mp4,40080,637630,38119,5829,1,Bactrocera dorsalis,0,1,enter,1,63,1152.0,853.11,0.5796,1,12,tracked_enter,342,,,,
11-41-30.mp4,40106,637656,38058,5821,1,Bactrocera dorsalis,0,1,exit,-1,62,1145.54,884.8,0.8613,0,0,tracked_exit,341,5821,,,
11-41-30.mp4,41462,639012,38112,5828,0,Bactrocera correcta,0,0,exit,-1,62,1049.88,622.09,0.8481,0,0,recovered_exit,325,5682,0.8942522969777513,0,1
11-41-30.mp4,46672,644222,37729,5779,0,Bactrocera correcta,0,0,enter,1,63,1064.69,664.35,0.8818,1,3,tracked_enter,343,,,,
11-41-30.mp4,47579,645129,38384,5855,1,Bactrocera dorsalis,1,1,enter,1,63,1079.31,643.25,0.8999,0,0,tracked_enter,344,,,,
11-41-30.mp4,47662,645212,38384,5855,1,Bactrocera dorsalis,1,1,exit,-1,62,1351.48,726.52,0.875,0,0,tracked_exit,344,5855,,,
11-41-30.mp4,47702,645252,38384,5855,1,Bactrocera dorsalis,1,1,enter,1,63,1285.11,635.98,0.8911,0,0,tracked_enter,345,,,,
11-41-30.mp4,47866,645416,38384,5855,1,Bactrocera dorsalis,1,1,exit,-1,62,1120.23,571.53,0.875,0,0,tracked_exit,345,5855,,,
11-41-30.mp4,52289,649839,38790,5902,1,Bactrocera dorsalis,1,1,enter,1,63,1111.64,610.3,0.8896,0,0,tracked_enter,346,,,,
11-41-30.mp4,55402,652952,39058,5925,1,Bactrocera dorsalis,1,1,enter,1,64,1190.16,591.07,0.8335,0,0,tracked_enter,347,,,,
11-41-30.mp4,56198,653748,39106,5926,0,Bactrocera correcta,0,0,enter,1,64,1110.77,834.97,0.856,0,0,tracked_enter,348,,,,
11-41-30.mp4,56271,653821,39106,5926,0,Bactrocera correcta,0,0,exit,-1,63,1244.41,877.9,0.8809,0,0,tracked_exit,348,5926,,,
11-41-30.mp4,56922,654472,39119,5929,0,Bactrocera correcta,0,0,enter,1,64,1318.97,723.21,0.875,0,0,tracked_enter,349,,,,
11-41-30.mp4,57274,654824,39149,5934,0,Bactrocera correcta,0,0,exit,-1,63,1018.02,746.15,0.853,0,0,recovered_exit,343,5779,0.909087643584457,0,1
11-41-30.mp4,57432,654982,39149,5934,0,Bactrocera correcta,0,0,enter,1,64,1061.98,779.48,0.8301,0,0,tracked_enter,350,,,,
11-41-30.mp4,57630,655180,39149,5934,0,Bactrocera correcta,0,0,exit,-1,63,1135.36,565.91,0.8975,0,0,tracked_exit,350,5934,,,
11-41-30.mp4,59098,656648,39211,5944,0,Bactrocera correcta,0,0,exit,-1,62,1014.93,750.5,0.8364,0,0,recovered_exit,314,5571,0.8812572028781815,0,1
11-41-30.mp4,59716,657266,39241,5947,0,Bactrocera correcta,0,0,exit,-1,61,1019.41,700.79,0.875,0,0,recovered_exit,315,5584,0.8491728679544506,0,1
11-41-30.mp4,60270,657820,39266,5949,0,Bactrocera correcta,0,0,enter,1,62,1141.54,597.06,0.874,0,0,tracked_enter,351,,,,
11-41-30.mp4,61355,658905,39285,5955,0,Bactrocera correcta,0,0,enter,1,63,1283.85,812.52,0.853,0,0,tracked_enter,352,,,,
11-41-30.mp4,63502,661052,39388,5965,0,Bactrocera correcta,0,0,enter,1,64,1242.12,844.48,0.7905,0,0,tracked_enter,353,,,,
11-41-30.mp4,63751,661301,39359,5961,0,Bactrocera correcta,0,0,enter,1,65,1102.53,829.2,0.8589,0,0,tracked_enter,354,,,,
11-41-30.mp4,65886,663436,39461,5979,0,Bactrocera correcta,0,0,enter,1,66,1073.19,800.92,0.8242,0,0,tracked_enter,355,,,,
11-41-30.mp4,68076,665626,39464,5981,0,Bactrocera correcta,0,0,enter,1,67,1288.97,807.44,0.8354,0,0,tracked_enter,356,,,,
11-41-30.mp4,68580,666130,39478,5983,0,Bactrocera correcta,0,0,enter,1,68,1296.2,787.15,0.8511,0,0,tracked_enter,357,,,,
11-41-30.mp4,70889,668439,39464,5981,0,Bactrocera correcta,0,0,exit,-1,67,1317.24,620.71,0.8765,0,0,tracked_exit,356,5981,,,
11-41-30.mp4,73687,671237,39793,6009,0,Bactrocera correcta,0,0,enter,1,68,1190.82,589.41,0.8511,0,0,tracked_enter,358,,,,
11-41-30.mp4,74585,672135,39805,6011,0,Bactrocera correcta,0,0,enter,1,69,1251.6,840.47,0.8643,0,0,tracked_enter,359,,,,
11-41-30.mp4,74650,672200,39805,6011,0,Bactrocera correcta,0,0,exit,-1,68,1238.89,887.48,0.8267,0,0,tracked_exit,359,6011,,,
11-41-30.mp4,74868,672418,39829,6013,0,Bactrocera correcta,0,0,enter,1,69,1233.52,847.5,0.8345,0,0,tracked_enter,360,,,,
11-41-30.mp4,76986,674536,39951,6030,0,Bactrocera correcta,0,0,enter,1,70,1297.8,796.32,0.8198,0,0,tracked_enter,361,,,,
11-41-30.mp4,77147,674697,39994,6030,0,Bactrocera correcta,0,0,exit,-1,69,1324.81,812.64,0.8472,1,5,tracked_exit,361,6030,,,
11-41-30.mp4,77186,674736,39909,6025,1,Bactrocera dorsalis,1,1,enter,1,65,1049.53,728.46,0.8521,0,0,tracked_enter,362,,,,
11-41-30.mp4,77537,675087,39994,6030,0,Bactrocera correcta,0,0,enter,1,70,1302.89,776.22,0.814,1,5,tracked_enter,363,,,,
11-41-30.mp4,77703,675253,40060,6054,0,Bactrocera correcta,0,0,enter,1,71,1295.57,664.99,0.856,0,0,tracked_enter,364,,,,
11-41-30.mp4,77747,675297,39994,6030,0,Bactrocera correcta,0,0,exit,-1,70,1317.69,824.54,0.8672,1,5,tracked_exit,363,6030,,,
11-41-30.mp4,77875,675425,39994,6030,0,Bactrocera correcta,0,0,enter,1,71,1311.46,758.83,0.8418,1,5,tracked_enter,365,,,,
11-41-30.mp4,77912,675462,39994,6030,0,Bactrocera correcta,0,0,exit,-1,70,1346.06,756.39,0.8569,1,5,tracked_exit,365,6030,,,
11-41-30.mp4,78036,675586,40060,6054,0,Bactrocera correcta,0,0,exit,-1,69,1009.62,738.17,0.8311,0,0,tracked_exit,364,6054,,,
11-41-30.mp4,78415,675965,40060,6054,0,Bactrocera correcta,0,0,enter,1,70,1063.15,782.87,0.7969,0,0,tracked_enter,366,,,,
11-41-30.mp4,79234,676784,40280,6075,1,Bactrocera dorsalis,1,1,enter,1,66,1151.78,854.44,0.8521,0,0,tracked_enter,367,,,,
11-41-30.mp4,81366,678916,40355,6096,0,Bactrocera correcta,0,0,enter,1,71,1132.98,599.99,0.8848,0,0,tracked_enter,368,,,,
11-41-30.mp4,86436,683986,40740,6156,1,Bactrocera dorsalis,0,1,exit,-1,65,1304.99,599.42,0.8418,0,0,recovered_exit,342,5829,0.9058567383441432,1,1
11-41-30.mp4,86549,684099,40769,6159,0,Bactrocera correcta,0,0,enter,1,72,1196.71,857.97,0.8569,0,0,tracked_enter,369,,,,
11-41-30.mp4,87760,685310,40903,6169,1,Bactrocera dorsalis,0,1,exit,-1,64,1319.53,625.67,0.8789,0,0,recovered_exit,231,4445,0.9032629508678423,1,1
11-41-30.mp4,87897,685447,40859,6162,1,Bactrocera dorsalis,1,1,enter,1,65,1079.76,640.36,0.8481,0,0,tracked_enter,370,,,,
11-41-30.mp4,88075,685625,40901,6168,0,Bactrocera correcta,0,0,enter,1,73,1056.94,745.04,0.7891,0,0,tracked_enter,371,,,,
11-41-30.mp4,88122,685672,40903,6169,0,Bactrocera correcta,0,0,enter,1,74,1049.68,719.45,0.8042,0,0,tracked_enter,372,,,,
11-41-30.mp4,88157,685707,40903,6169,0,Bactrocera correcta,0,0,exit,-1,73,1026.19,674.42,0.8862,0,0,tracked_exit,372,6169,,,
11-41-30.mp4,88548,686098,40956,6180,1,Bactrocera dorsalis,1,1,exit,-1,64,1276.96,863.83,0.8931,0,0,recovered_exit,292,5399,0.9013946278987335,1,1
11-41-30.mp4,89329,686879,40973,6184,1,Bactrocera dorsalis,1,1,enter,1,65,1128.64,602.53,0.7788,0,0,tracked_enter,373,,,,
11-41-30.mp4,89476,687026,40956,6180,1,Bactrocera dorsalis,1,1,enter,1,66,1281.02,630.86,0.8911,0,0,tracked_enter,374,,,,
11-41-30.mp4,89554,687104,40956,6180,1,Bactrocera dorsalis,1,1,exit,-1,65,1080.06,595.69,0.8599,0,0,tracked_exit,374,6180,,,
11-41-30.mp4,89660,687210,40956,6180,1,Bactrocera dorsalis,1,1,enter,1,66,1064.92,680.66,0.8643,0,0,tracked_enter,375,,,,
11-41-30.mp4,89766,687316,40956,6180,1,Bactrocera dorsalis,1,1,exit,-1,65,1148.25,886.8,0.8623,0,0,tracked_exit,375,6180,,,
11-41-30.mp4,89997,687547,40972,6183,0,Bactrocera correcta,0,0,enter,1,74,1100.25,618.3,0.875,0,0,tracked_enter,376,,,,
11-41-30.mp4,90258,687808,40972,6183,0,Bactrocera correcta,0,0,exit,-1,73,1112.98,574.76,0.8833,0,0,tracked_exit,376,6183,,,
11-41-30.mp4,93224,690774,41163,6210,1,Bactrocera dorsalis,1,1,enter,1,66,1224.14,595.37,0.8276,0,0,tracked_enter,377,,,,
11-41-30.mp4,93458,691008,41163,6210,1,Bactrocera dorsalis,1,1,exit,-1,65,1301.57,608.08,0.9116,0,0,tracked_exit,377,6210,,,
11-41-30.mp4,93546,691096,41163,6210,1,Bactrocera dorsalis,1,1,enter,1,66,1296.79,650.19,0.8672,0,0,tracked_enter,378,,,,
11-41-30.mp4,94186,691736,41171,6211,1,Bactrocera dorsalis,1,1,enter,1,67,1153.6,853.96,0.8682,0,0,tracked_enter,379,,,,
11-41-30.mp4,94446,691996,41200,6222,0,Bactrocera correcta,0,0,enter,1,74,1051.64,747.45,0.854,0,0,tracked_enter,380,,,,
11-41-30.mp4,96911,694461,41248,6231,1,Bactrocera dorsalis,1,1,enter,1,68,1078.93,639.88,0.8652,0,0,tracked_enter,381,,,,
11-41-30.mp4,97286,694836,41248,6231,1,Bactrocera dorsalis,1,1,exit,-1,67,1317.59,624.92,0.8931,0,0,tracked_exit,381,6231,,,
11-41-30.mp4,97945,695495,41379,6262,0,Bactrocera correcta,0,0,enter,1,75,1315.69,753.51,0.8652,0,0,tracked_enter,382,,,,
11-41-30.mp4,100373,697923,41735,6301,0,Bactrocera correcta,0,0,enter,1,76,1314.84,746.94,0.8652,0,0,tracked_enter,383,,,,
11-41-30.mp4,100390,697940,41735,6301,0,Bactrocera correcta,0,0,exit,-1,75,1348.13,698.73,0.8501,0,0,tracked_exit,383,6301,,,
11-41-30.mp4,100615,698165,41673,6294,0,Bactrocera correcta,0,0,enter,1,76,1268.1,622.88,0.8765,0,0,tracked_enter,384,,,,
11-41-30.mp4,100708,698258,41735,6301,0,Bactrocera correcta,0,0,enter,1,77,1156.58,594.41,0.876,0,0,tracked_enter,385,,,,
11-41-30.mp4,103251,700801,41916,6325,0,Bactrocera correcta,0,0,enter,1,78,1102.1,619.36,0.8335,0,0,tracked_enter,386,,,,
11-41-30.mp4,104168,701718,41985,6347,0,Bactrocera correcta,0,0,exit,-1,77,1341.88,791.52,0.873,0,0,recovered_exit,371,6168,0.9280102769109726,0,1
11-41-30.mp4,104766,702316,42065,6356,0,Bactrocera correcta,0,0,exit,-1,76,1061.35,607.04,0.8911,0,0,recovered_exit,357,5983,0.8880460043311118,0,1
11-41-30.mp4,104817,702367,42065,6356,0,Bactrocera correcta,0,0,enter,1,77,1085.14,632.68,0.8833,0,0,tracked_enter,387,,,,
11-41-30.mp4,104839,702389,41975,6343,1,Bactrocera dorsalis,1,1,enter,1,68,1105.76,829.22,0.875,0,0,tracked_enter,388,,,,
11-41-30.mp4,105199,702749,42065,6356,0,Bactrocera correcta,0,0,exit,-1,76,1033.85,652.7,0.8652,0,0,tracked_exit,387,6356,,,
11-41-30.mp4,105470,703020,42094,6365,0,Bactrocera correcta,0,0,enter,1,77,1166.32,853.77,0.8115,0,0,tracked_enter,389,,,,
11-41-30.mp4,105524,703074,42094,6365,0,Bactrocera correcta,0,0,exit,-1,76,1083.21,590.49,0.8857,0,0,tracked_exit,389,6365,,,
11-41-30.mp4,105744,703294,42094,6365,0,Bactrocera correcta,0,0,enter,1,77,1121.71,608.9,0.8696,0,0,tracked_enter,390,,,,
11-41-30.mp4,105781,703331,42094,6365,0,Bactrocera correcta,0,0,exit,-1,76,1349.5,760.36,0.854,0,0,tracked_exit,390,6365,,,
11-41-30.mp4,105845,703395,42101,6367,1,Bactrocera dorsalis,1,1,enter,1,69,1277.72,631.13,0.8706,0,0,tracked_enter,391,,,,
11-41-30.mp4,108691,706241,42230,6382,1,Bactrocera dorsalis,1,1,enter,1,70,1136.97,601.52,0.8848,0,0,tracked_enter,392,,,,
11-41-30.mp4,109646,707196,42298,6390,0,Bactrocera correcta,0,0,exit,-1,75,1020.15,702.43,0.8398,0,0,recovered_exit,336,5740,0.855209556211328,0,1
11-41-30.mp4,109674,707224,42298,6390,0,Bactrocera correcta,0,0,enter,1,76,1076.21,656.2,0.8257,0,0,tracked_enter,393,,,,
11-41-30.mp4,110954,708504,42433,6404,0,Bactrocera correcta,0,0,enter,1,77,1221.54,852.68,0.8521,1,22,tracked_enter,394,,,,
11-41-30.mp4,111418,708968,42454,6406,0,Bactrocera correcta,0,0,exit,-1,76,1330.61,645.22,0.8784,0,0,recovered_exit,393,6390,0.8710167975027621,0,1
11-41-30.mp4,112693,710243,42486,6412,0,Bactrocera correcta,0,0,enter,1,77,1309.34,681.04,0.8599,0,0,tracked_enter,395,,,,
11-41-30.mp4,114540,712090,42662,6436,1,Bactrocera dorsalis,1,1,enter,1,71,1285.05,636.4,0.8955,0,0,tracked_enter,396,,,,
11-41-30.mp4,114982,712532,42724,6441,0,Bactrocera correcta,0,0,enter,1,78,1058.36,771.49,0.8521,0,0,tracked_enter,397,,,,
11-41-30.mp4,115055,712605,42657,6435,0,Bactrocera correcta,0,0,enter,1,79,1301.68,658.68,0.8652,0,0,tracked_enter,398,,,,
11-41-30.mp4,122019,719569,43117,6496,0,Bactrocera correcta,0,0,enter,1,80,1276.08,822.03,0.8765,0,0,tracked_enter,399,,,,
11-41-30.mp4,122257,719807,43080,6491,0,Bactrocera correcta,0,0,enter,1,81,1314.99,699.6,0.8613,0,0,tracked_enter,400,,,,
11-41-30.mp4,122543,720093,43174,6510,1,Bactrocera dorsalis,0,1,exit,-1,70,1181.18,557.25,0.9048,0,0,recovered_exit,328,5674,0.9097247181962747,1,1
11-41-30.mp4,122660,720210,43176,6511,1,Bactrocera dorsalis,1,1,enter,1,71,1237.57,600.34,0.8696,0,0,tracked_enter,401,,,,
11-41-30.mp4,123230,720780,43176,6511,1,Bactrocera dorsalis,1,1,exit,-1,70,1345.56,658.89,0.8438,0,0,tracked_exit,401,6511,,,
11-41-30.mp4,123871,721421,43130,6498,0,Bactrocera correcta,0,0,enter,1,82,1283.58,813.87,0.8623,0,0,tracked_enter,402,,,,
11-41-30.mp4,124168,721718,43130,6498,0,Bactrocera correcta,0,0,exit,-1,81,1204.79,554.56,0.8784,0,0,tracked_exit,402,6498,,,
11-41-30.mp4,125706,723256,43349,6543,0,Bactrocera correcta,0,0,enter,1,82,1062.27,667.76,0.8418,0,0,tracked_enter,403,,,,
11-41-30.mp4,126189,723739,43403,6543,0,Bactrocera correcta,0,0,exit,-1,81,1080.66,859.48,0.853,1,2,tracked_exit,403,6543,,,
11-41-30.mp4,126203,723753,43401,6548,1,Bactrocera dorsalis,1,1,enter,1,71,1180.27,590.99,0.9048,0,0,tracked_enter,404,,,,
11-41-30.mp4,126231,723781,43346,6542,0,Bactrocera correcta,0,0,enter,1,82,1221.11,853.74,0.8633,0,0,tracked_enter,405,,,,
11-41-30.mp4,127048,724598,43403,6543,0,Bactrocera correcta,0,0,enter,1,83,1052.39,749.66,0.8345,1,2,tracked_enter,406,,,,
11-41-30.mp4,127951,725501,43449,6562,1,Bactrocera dorsalis,1,1,enter,1,72,1049.82,710.84,0.8726,0,0,tracked_enter,407,,,,
11-41-30.mp4,127977,725527,43528,6576,1,Bactrocera dorsalis,1,1,enter,1,73,1175.67,858.65,0.8418,0,0,tracked_enter,408,,,,
11-41-30.mp4,128255,725805,43528,6576,1,Bactrocera dorsalis,1,1,exit,-1,72,1349.79,696.62,0.8457,0,0,tracked_exit,408,6576,,,
11-41-30.mp4,134820,732370,43841,6610,1,Bactrocera dorsalis,1,1,enter,1,73,1294.88,651.62,0.8857,0,0,tracked_enter,409,,,,
11-41-30.mp4,134878,732428,43841,6610,1,Bactrocera dorsalis,1,1,exit,-1,72,1251.56,571.68,0.9092,0,0,tracked_exit,409,6610,,,
11-41-30.mp4,134892,732442,43841,6610,1,Bactrocera dorsalis,1,1,enter,1,73,1209.77,592.46,0.8843,0,0,tracked_enter,410,,,,
11-41-30.mp4,135037,732587,43841,6610,1,Bactrocera dorsalis,1,1,exit,-1,72,1029.87,663.27,0.8345,0,0,tracked_exit,410,6610,,,
11-41-30.mp4,135203,732753,43841,6610,1,Bactrocera dorsalis,1,1,enter,1,73,1121.23,842.71,0.8999,0,0,tracked_enter,411,,,,
11-41-30.mp4,135309,732859,43841,6610,1,Bactrocera dorsalis,1,1,exit,-1,72,1271.4,865.43,0.8833,0,0,tracked_exit,411,6610,,,
11-41-30.mp4,135353,732903,43841,6610,1,Bactrocera dorsalis,1,1,enter,1,73,1305.05,762.73,0.8662,0,0,tracked_enter,412,,,,
11-41-30.mp4,135427,732977,43841,6610,1,Bactrocera dorsalis,1,1,exit,-1,72,1349.38,707.42,0.8696,0,0,tracked_exit,412,6610,,,
11-41-30.mp4,135531,733081,43841,6610,1,Bactrocera dorsalis,1,1,enter,1,73,1279.08,629.18,0.8774,0,0,tracked_enter,413,,,,
11-41-30.mp4,135689,733239,43841,6610,1,Bactrocera dorsalis,1,1,exit,-1,72,1052.19,617.22,0.8984,0,0,tracked_exit,413,6610,,,
11-41-30.mp4,136627,734177,43913,6621,0,Bactrocera correcta,0,0,enter,1,84,1265.29,830.11,0.8633,0,0,tracked_enter,414,,,,
11-41-30.mp4,136643,734193,43859,6612,1,Bactrocera dorsalis,1,1,enter,1,73,1120.61,606.67,0.9014,0,0,tracked_enter,415,,,,
11-41-30.mp4,136745,734295,43913,6621,0,Bactrocera correcta,0,0,exit,-1,83,1349.38,689.87,0.8408,0,0,tracked_exit,414,6621,,,
11-41-30.mp4,136779,734329,43913,6621,0,Bactrocera correcta,0,0,enter,1,84,1260.16,613.11,0.8696,0,0,tracked_enter,416,,,,
11-41-30.mp4,136809,734359,43913,6621,0,Bactrocera correcta,0,0,exit,-1,83,1081.02,592.72,0.8481,0,0,tracked_exit,416,6621,,,
11-41-30.mp4,139919,737469,44231,6657,0,Bactrocera correcta,0,0,enter,1,84,1315.31,729.38,0.8784,0,0,tracked_enter,417,,,,
11-41-30.mp4,141869,739419,44293,6666,0,Bactrocera correcta,0,0,enter,1,85,1228.7,851.11,0.8374,0,0,tracked_enter,418,,,,
11-41-30.mp4,142268,739818,44320,6667,0,Bactrocera correcta,0,0,enter,1,86,1137.15,598.48,0.8818,1,28,tracked_enter,419,,,,
11-41-30.mp4,142383,739933,44320,6667,0,Bactrocera correcta,0,0,exit,-1,85,1104.89,579.16,0.8789,1,28,tracked_exit,419,6667,,,
11-41-30.mp4,142403,739953,44322,6657,0,Bactrocera correcta,0,0,exit,-1,84,1336.79,649.93,0.8809,1,12,tracked_exit,417,6657,,,
11-41-30.mp4,142468,740018,44320,6667,0,Bactrocera correcta,0,0,enter,1,85,1111.56,615.67,0.8633,1,28,tracked_enter,420,,,,
11-41-30.mp4,142604,740154,44320,6667,0,Bactrocera correcta,0,0,exit,-1,84,1023.8,662.36,0.8716,1,28,tracked_exit,420,6667,,,
11-41-30.mp4,143061,740611,44320,6667,0,Bactrocera correcta,0,0,enter,1,85,1051.77,721.95,0.8438,1,28,tracked_enter,421,,,,
11-41-30.mp4,145263,742813,44491,6701,0,Bactrocera correcta,0,0,exit,-1,84,1026.74,796.54,0.8198,0,0,recovered_exit,400,6491,0.963498533420784,0,1
11-41-30.mp4,145770,743320,44519,6706,1,Bactrocera dorsalis,1,1,enter,1,74,1116.11,608.75,0.8901,1,14,tracked_enter,422,,,,
11-41-30.mp4,146685,744235,44519,6706,1,Bactrocera dorsalis,0,1,exit,-1,73,1028.58,651.42,0.8599,1,14,tracked_exit,422,6706,,,
11-41-30.mp4,147639,745189,44660,6721,0,Bactrocera correcta,0,0,enter,1,85,1051.46,713.06,0.8364,0,0,tracked_enter,423,,,,
11-41-30.mp4,147725,745275,44676,6726,0,Bactrocera correcta,0,0,enter,1,86,1077.49,804.24,0.8188,0,0,tracked_enter,424,,,,
11-41-30.mp4,148488,746038,44790,6736,1,Bactrocera dorsalis,1,1,enter,1,74,1050.93,727.92,0.874,0,0,tracked_enter,425,,,,
11-41-30.mp4,149833,747383,44641,6719,1,Bactrocera dorsalis,1,1,enter,1,75,1151.93,594.61,0.8862,0,0,tracked_enter,426,,,,
11-41-30.mp4,150061,747611,44881,6762,0,Bactrocera correcta,0,0,enter,1,87,1152.42,854.35,0.8311,0,0,tracked_enter,427,,,,
11-41-30.mp4,150066,747616,44877,6759,0,Bactrocera correcta,1,0,enter,1,88,1152.12,853.25,0.4551,0,0,tracked_enter,428,,,,
11-41-30.mp4,151012,748562,44938,6771,1,Bactrocera dorsalis,0,1,enter,1,76,1146.5,852.06,0.8115,1,10,tracked_enter,429,,,,
